Time,ECG
0.298,0.049415905013622884
0.3,0.202214394837673
0.302,0.015884933699556413
0.304,-0.14676806824144403
0.306,0.009376294149693303
0.308,0.24525557976299747
0.31,-0.043740404525627816
0.312,0.002357563225909835
0.314,0.13573074339494262
0.316,0.12695791211532265
0.318,0.11506121664518873
0.32,-0.029055384382436444
0.322,0.1252911185229124
0.324,0.05171533138225848
0.326,0.013920165192121704
0.328,0.23441323528333918
0.33,0.13304717657243684
0.332,-0.15310541338010605
0.334,0.0055220148124014235
0.336,0.04322726235401864
0.338,-0.04832801646604288
0.34,0.08136372090063042
0.342,-0.056275710180622586
0.34400000000000003,0.19447025722638495
0.34600000000000003,0.21257116272384327
0.34800000000000003,0.006752391754950349
0.35000000000000003,-0.0059423475605549815
0.352,-0.012505898714089464
0.354,-0.14376612543667752
0.356,0.17901473375706062
0.358,0.005502317063302994
0.36,0.09725290365641993
0.362,0.046174657965066444
0.364,0.0288588984739768
0.366,0.14108782351084248
0.368,0.005715634826479585
0.37,0.015389256293521532
0.372,-0.03230828289620346
0.374,-0.053056595955116886
0.376,0.060300470356202104
0.378,0.024280247622096185
0.38,-0.08528838299504278
0.382,0.11054962634841017
0.384,-0.04536459767391614
0.386,-0.0705569033248102
0.388,-0.07377587325330061
0.39,-0.0691221432788625
0.392,0.019065892534426407
0.394,0.05446261636867705
0.396,0.12837320051252304
0.398,-0.05312440731364613
0.4,0.049840477686581244
0.402,-0.015589973511488544
0.404,-0.17789535241236004
0.406,-0.04570580182623993
0.40800000000000003,-0.1036477298508291
0.41000000000000003,0.041861560302774846
0.41200000000000003,-0.058790646085362754
0.41400000000000003,-0.061150209847181225
0.41600000000000004,-0.15300532019240903
0.418,0.0663972038262829
0.42,0.039008124110282996
0.422,-0.056845723161900244
0.424,0.02332621907926258
0.426,-0.017308379277812425
0.428,0.02566811121793012
0.43,0.059546018821782315
0.432,-0.1312533326109527
0.434,0.03575179106820381
0.436,0.09500761059069081
0.438,0.029917261001179717
0.44,-0.056645384941491704
0.442,0.06126349802858391
0.444,-0.07698495936943547
0.446,-0.004094007674077425
0.448,-0.017204031049360635
0.45,-0.006951842125485525
0.452,-0.0732452253340082
0.454,0.11087577651464954
0.456,0.05935706115911273
0.458,-0.07810748400004726
0.46,0.12016450328359625
0.462,-0.07044130973828139
0.464,-0.0015561703180167498
0.466,-0.003368624418188306
0.468,0.050504457959413634
0.47000000000000003,-0.04768688806811318
0.47200000000000003,-0.10296695292628327
0.47400000000000003,0.0686206408342747
0.47600000000000003,-0.00034609601370803086
0.47800000000000004,-0.027759868173662595
0.48,0.0041654541157810625
0.482,0.20448879622236388
0.484,0.06307068456332489
0.486,0.07521718348116352
0.488,0.22078910670131266
0.49,0.09440424698714403
0.492,-0.09492201830193074
0.494,-0.02562209313873279
0.496,-0.006826789990204127
0.498,-0.09391227619600448
0.5,0.043062012641283766
0.502,-0.06918115192671988
0.504,-0.1330649070119179
0.506,0.09044902511601007
0.508,-0.012746263341613046
0.51,-0.11838946798791185
0.512,-0.06319409375745634
0.514,0.24332722327726225
0.516,-0.05158926699247106
0.518,-0.11270979045979658
0.52,-0.04394352014553356
0.522,-0.004497534810829617
0.524,0.03305506939932899
0.526,-0.11705497946895697
0.528,-0.00404332102094959
0.53,0.21304489504277635
0.532,0.01964651111073852
0.534,-0.03881901179847463
0.536,-0.034891925424646024
0.538,0.04779533703155201
0.54,-0.008284558809755468
0.542,-0.04170732209041238
0.544,0.0035126934927030805
0.546,-0.12702520140555373
0.548,-0.003565257482994494
0.55,0.03869307763986676
0.552,0.11975289679299898
0.554,-0.0661874095776297
0.556,0.16135221111574535
0.558,0.161016058315553
0.56,0.07240784560131339
0.562,0.03855157526155
0.5640000000000001,0.07889404271539086
0.5660000000000001,0.4063347678466739
0.5680000000000001,-0.05021303968100321
0.5700000000000001,0.43932994335227127
0.5720000000000001,0.04783584399915965
0.5740000000000001,0.22592826934587562
0.5760000000000001,0.2511806861304082
0.578,0.19382111448898498
0.58,0.08861082002860851
0.582,0.29119927154026043
0.584,0.21124956982897122
0.586,0.15210463599024707
0.588,0.33975931904160506
0.59,0.26326234787488
0.592,0.2655530919097873
0.594,0.20374811707661933
0.596,0.2265530670672939
0.598,0.2332810485475334
0.6,0.17678510962507313
0.602,0.1560607263392788
0.604,0.07765234176197584
0.606,0.10903818070450971
0.608,0.153563801933142
0.61,0.16075002055299284
0.612,0.14900422578676925
0.614,0.13588165360632046
0.616,0.006097429472749924
0.618,0.0271364320477792
0.62,0.01910354127472083
0.622,0.10278340348777756
0.624,-0.10887392683933692
0.626,0.07938995896690541
0.628,0.11119567585010506
0.63,0.09357732006278494
0.632,0.0003985606057228877
0.634,0.20159471364603737
0.636,0.08465030093681909
0.638,0.02205291817975269
0.64,-0.033585918998027826
0.642,-0.06709300983516586
0.644,0.0128373665128063
0.646,-0.16021850411112812
0.648,-0.02662745501401064
0.65,-0.06193658325277785
0.652,0.12784152505355742
0.654,-0.08906353262658943
0.656,0.04888038041292369
0.658,0.22488665488412535
0.66,-0.18607432252422607
0.662,0.015242790000092878
0.664,-0.017160724107380062
0.666,0.24776700139044333
0.668,-0.025723721471113667
0.67,-0.01341624316257444
0.672,0.0566083110493223
0.674,0.08613533798353577
0.676,-0.10060405203931466
0.678,-0.027434367064802793
0.68,0.04218799867553088
0.682,0.10233717590199826
0.684,-0.09858919358466572
0.686,-0.1279570226608332
0.6880000000000001,0.08351977828381335
0.6900000000000001,-0.028304592600522014
0.6920000000000001,-0.022671653915369103
0.6940000000000001,-0.18141705184218834
0.6960000000000001,0.026290652486014268
0.6980000000000001,0.1786615051784474
0.7000000000000001,0.09155733638324752
0.7020000000000001,-0.09296046478628146
0.704,0.0891294820383924
0.706,0.012933643143955561
0.708,0.048124209347930914
0.71,0.006425490405340712
0.712,-0.14254602685598736
0.714,-0.06105390473960633
0.716,-0.020177876365205544
0.718,-0.1327949787153128
0.72,0.05437952509361946
0.722,-0.12494752226763645
0.724,0.0832728149268759
0.726,0.012470976402606707
0.728,-0.1860682803513837
0.73,0.05095850478119727
0.732,0.2142090432365605
0.734,0.32562480928836085
0.736,0.3679394028234182
0.738,0.48332231315013974
0.74,0.5866606801466576
0.742,0.6771323436312767
0.744,0.8511560274743224
0.746,0.8222482451433848
0.748,1.1523128410464725
0.75,1.0994872974621595
0.752,0.8780118460914648
0.754,0.8820451539864772
0.756,0.8236153231864062
0.758,0.6559717449125526
0.76,0.6212252263706718
0.762,0.5157509896620147
0.764,0.5464353321160828
0.766,0.2669398681596118
0.768,0.03146418566309361
0.77,0.006991667758213836
0.772,0.06313338144293562
0.774,-0.0906460649233273
0.776,-0.13521580868502406
0.778,-0.4238960677654693
0.78,-0.22791594289215378
0.782,-0.3892675765199677
0.784,-0.23343574288698313
0.786,-0.15083953778509449
0.788,-0.07902313974653204
0.79,0.11493305018252296
0.792,0.1648236921252154
0.794,0.06577949660372959
0.796,-0.01651855016856044
0.798,0.11901927442153316
0.8,-0.19770840385113236
0.802,0.00798691032577667
0.804,-0.04252633492736207
0.806,-0.126295343065973
0.808,-0.0563335179132889
0.81,-0.062023810140798205
0.812,0.19189808008812212
0.8140000000000001,0.10904499889519577
0.8160000000000001,-0.04645601942691349
0.8180000000000001,0.05739410801888818
0.8200000000000001,-0.001511018237116431
0.8220000000000001,0.11719528593083423
0.8240000000000001,-0.10998018313067832
0.8260000000000001,-0.09329183239513957
0.8280000000000001,0.022776101977966458
0.8300000000000001,0.04616167499182267
0.8320000000000001,0.042079025128816464
0.834,0.04971334836283148
0.836,0.08124994954760535
0.838,0.11452657420292493
0.84,-0.21575871086432447
0.842,-0.052544273468635286
0.844,-0.030144042354308218
0.846,0.17454558462514747
0.848,-0.0802341674042399
0.85,-0.10527680612057705
0.852,0.06289595154111147
0.854,0.09801511501605302
0.856,0.0880809101376244
0.858,-0.041189433079046565
0.86,-0.09302383047310923
0.862,0.15713247546218712
0.864,-0.04213415781935545
0.866,-0.041951543828396776
0.868,0.28539420609208427
0.87,-0.022971313399700544
0.872,0.193988566141023
0.874,-0.08050659343257213
0.876,0.0034037946346187065
0.878,0.20453395670131308
0.88,0.15449953874612993
0.882,0.15036524744536756
0.884,-0.05151469589140073
0.886,0.27493661386197005
0.888,-0.036425504354513624
0.89,0.11285645542894004
0.892,0.11644703848248385
0.894,0.119777156536517
0.896,0.20648244230213364
0.898,0.11113395564234266
0.9,0.2244652028556634
0.902,-0.04208280536497169
0.904,0.11531853981928743
0.906,0.27266475518542727
0.908,0.2775024068227603
0.91,0.1941168751949471
0.912,0.07249449348557449
0.914,0.3246649053250966
0.916,0.16017860719665866
0.918,0.16707093205964435
0.92,0.21580069988173012
0.922,0.3209720566184109
0.924,0.33151652062102027
0.926,0.2439837516777817
0.928,0.309136057907027
0.93,0.4808158559831488
0.932,0.3317835360513237
0.934,0.3967511694145826
0.936,0.3565512419830618
0.9380000000000001,0.2700693526020574
0.9400000000000001,0.39425997993027667
0.9420000000000001,0.39906435682196684
0.9440000000000001,0.35441013588763437
0.9460000000000001,0.29962711529974917
0.9480000000000001,0.439278499136941
0.9500000000000001,0.18110610184229828
0.9520000000000001,0.39270281062209983
0.9540000000000001,0.4016909538982326
0.9560000000000001,0.3818942887640519
0.9580000000000001,0.36789772754178024
0.96,0.21757934770649714
0.962,0.4536830109545347
0.964,0.3363774616195363
0.966,0.3319526771518839
0.968,0.36510658392771883
0.97,0.4127341127953834
0.972,0.4089918401027369
0.974,0.25385264213472064
0.976,0.3314549603141602
0.978,0.4689476872384385
0.98,0.2631595755523777
0.982,0.2372353786390335
0.984,0.17346157691472835
0.986,0.3756243775884701
0.988,0.07420069510412988
0.99,0.13202244408864583
0.992,0.07327161514526787
0.994,0.23463977159231653
0.996,0.2474577904894129
0.998,0.19269499293469305
1.0,0.40911026315914006
1.002,0.23121255853611233
1.004,0.1667115786478989
1.006,0.20163848894562492
1.008,0.1916652382189793
1.01,0.07105374200798933
1.012,0.1506602382188285
1.014,0.0995690732817489
1.016,0.13482875965891206
1.018,0.28261679965729664
1.02,0.03758483064588592
1.022,0.04560302572403752
1.024,0.12566721316151463
1.026,0.053208268177398835
1.028,0.0476190281342907
1.03,0.01539633056715458
1.032,-0.013093682217785584
1.034,0.04703339452150845
1.036,0.09111511796666802
1.038,-0.09610918259781444
1.04,0.024269787148963256
1.042,-0.15167547092644523
1.044,0.07063252942867886
1.046,0.217417085927642
1.048,0.046033537043683445
1.05,0.12232072097909903
1.052,0.0215938693689115
1.054,-0.006429570149029175
1.056,0.1471142496227036
1.058,0.0023603429826184567
1.06,0.02771576314321219
1.062,-0.013622976710510881
1.064,-0.20795333933145327
1.066,-0.059205569874074555
1.068,-0.13719099647348704
1.07,0.07261082364047433
1.072,-0.018727522418437604
1.074,0.005979705496154425
1.076,0.029692763134272382
1.078,-0.3039630927355244
1.08,-0.03896053646979892
1.082,0.0906164640851558
1.084,-0.007103633239971612
1.086,-0.19581322309540994
1.088,-0.07294017929123112
1.09,-0.005487322460452102
1.092,0.020151061719513693
1.094,0.10887274328901494
1.096,0.10294221361292975
1.098,0.07743803516742748
1.1,-0.0596217357980938
1.102,0.05117619724751864
1.104,0.008753853355472269
1.106,0.11036724914076002
1.108,0.02567938764518551
1.11,-0.0424757136627583
1.112,0.0021938083124432173
1.114,0.0689889862638547
1.116,0.02279259374563481
1.118,0.09280493841955308
1.12,0.08255405620275558
1.122,0.07006947193818885
1.124,-0.06542355611517786
1.1260000000000001,-0.1149268560720928
1.1280000000000001,-0.09993813009499054
1.1300000000000001,-0.07469543997366805
1.1320000000000001,-0.15933485892346175
1.1340000000000001,-0.14714994390090663
1.1360000000000001,0.05021099715235646
1.1380000000000001,-0.05363545739596136
1.1400000000000001,-0.07399581406144634
1.1420000000000001,-0.012730063996800375
1.1440000000000001,0.021210773496547698
1.1460000000000001,0.07353880827883187
1.1480000000000001,-0.10719512245780083
1.1500000000000001,0.023672909141793815
1.1520000000000001,0.050302439971704284
1.154,0.08605826331914607
1.156,-0.13550957765122232
1.158,0.10239617618312316
1.16,0.01923173142578729
1.162,0.12183002781965133
1.164,-0.14918844608188697
1.166,0.1057494347146487
1.168,0.16345605291507512
1.17,-0.02679486088268908
1.172,0.14258082557095628
1.174,0.03571320435346495
1.176,-0.08636123926806144
1.178,-0.15473175603536252
1.18,-0.029679567474068892
1.182,0.08323146084962557
1.184,0.16956776720967384
1.186,-0.13335636813189317
1.188,0.032924962728095426
1.19,0.04271590256965791
1.192,-0.005006220127422439
1.194,0.14772097553877633
1.196,0.2605892883954865
1.198,0.13537559279176767
1.2,0.22317209753107264
1.202,-0.12466415074416069
1.204,-0.042340794689386216
1.206,0.0009889510790930824
1.208,0.143721069601563
1.21,-0.13024603002091015
1.212,0.08292156414146261
1.214,0.1970616775625291
1.216,0.09096684399956687
1.218,-0.062173172801290214
1.22,0.0619167038026133
1.222,0.05344502216253044
1.224,0.15671214805784503
1.226,-0.02364615273765969
1.228,0.10607531202511451
1.23,0.0071060314248220565
1.232,-0.13217447608507787
1.234,0.13289679339920657
1.236,0.005228002485882122
1.238,0.07721253307234568
1.24,-0.04242839413776049
1.242,-0.08756629363629978
1.244,-0.048218916695323806
1.246,0.19525420231712856
1.248,0.19843031562363136
1.25,-0.000917497900861865
1.252,-0.14991890516118583
1.254,0.011281681787576785
1.256,-0.002825340285050674
1.258,0.060744878200593266
1.26,-0.12383707425269753
1.262,0.06241720086078819
1.264,0.04313066082511797
1.266,0.05996978237746703
1.268,0.050140891205685656
1.27,0.07465681115123912
1.272,-0.046379955797721244
1.274,0.004375098239943387
1.276,-0.018515029993991888
1.278,-0.0037015712028228374
1.28,0.0045431771961443185
1.282,0.11701664182575931
1.284,0.02585119428676178
1.286,0.21493654531249898
1.288,-0.06663100268652214
1.29,0.005862159522351496
1.292,0.014628796240872589
1.294,0.1035156300319923
1.296,-0.0009014589472121012
1.298,0.06912526415949032
1.3,-0.0371706514579292
1.302,-0.17230991520636538
1.304,0.16998923213578443
1.306,0.21783618307083547
1.308,0.14477855282176944
1.31,0.022397924201494487
1.312,0.13601052891578802
1.314,-0.06435910444479973
1.316,0.21041599430579172
1.318,-0.0710521200040728
1.32,0.27457797513567606
1.322,0.0958409612288966
1.324,0.2833299533039513
1.326,0.1530558800882552
1.328,0.21311278076068874
1.33,0.30806099105952817
1.332,0.24021973673697408
1.334,0.29319855960027796
1.336,0.2509351893389599
1.338,0.26967112171660385
1.34,0.41040477481014803
1.342,0.3887834297403155
1.344,0.2895104814148386
1.346,-0.014143806864895025
1.348,0.145447553258164
1.35,0.2672259623315947
1.352,0.20495916620465313
1.354,0.261716408578783
1.356,0.09724965201959519
1.358,0.16291499572021623
1.36,0.32567436212536893
1.362,0.02830340447312349
1.364,0.18465676001196624
1.366,0.06976494475766112
1.368,0.1427457320678602
1.37,0.08726852194659977
1.372,0.10482837608251845
1.374,0.18149596115485384
1.3760000000000001,0.09709877946604516
1.3780000000000001,-0.051267188360599465
1.3800000000000001,-0.0037952510929397457
1.3820000000000001,-0.023815743198651793
1.3840000000000001,0.04633776254187864
1.3860000000000001,-0.061380961002106826
1.3880000000000001,-0.0010496407568349603
1.3900000000000001,-0.03571432966114029
1.3920000000000001,-0.08022547369516471
1.3940000000000001,-0.05225279707825481
1.3960000000000001,0.005304920240377719
1.3980000000000001,0.09724058401321348
1.4000000000000001,-0.13520626602869446
1.4020000000000001,-0.14095547086033597
1.4040000000000001,0.16267204982345612
1.4060000000000001,-0.06989364208803812
1.408,-0.01734674038222323
1.41,0.09747666793331733
1.412,-0.02575486306355342
1.414,0.09847233792193145
1.416,-0.15119528228617388
1.418,0.05687018560011829
1.42,-0.15588485958086903
1.422,-9.574305737181225e-05
1.424,0.058224180338528025
1.426,0.11255122781478538
1.428,-0.1938912553259849
1.43,-0.059273950343043905
1.432,0.036356214093441704
1.434,-0.11253533691855161
1.436,-0.0974150810586796
1.438,0.01699181521404
1.44,0.057649386376980125
1.442,0.29121477641041243
1.444,0.10056951986158288
1.446,-0.1483440978819817
1.448,0.01451802604071357
1.45,-0.08381315018201742
1.452,0.09485359510201609
1.454,-0.09110127951058607
1.456,-0.08547078173851408
1.458,0.021362445507308172
1.46,-0.13053134005893577
1.462,-0.18336518461898316
1.464,-0.056674818098928256
1.466,0.16247742609534802
1.468,-0.09305394184444712
1.47,-0.20167051510778955
1.472,-0.13949225852667507
1.474,0.012487208759713778
1.476,-0.019558834727812467
1.478,-0.0925586475834251
1.48,0.007286931536387777
1.482,0.22148373987013362
1.484,0.31836641526417603
1.486,0.3703645226804194
1.488,0.37059418058798865
1.49,0.5701197983462225
1.492,0.7049113158996899
1.494,0.7486349046105261
1.496,0.799676838183085
1.498,0.7922718567500023
1.5,0.996143199761514
1.502,1.0039032275541855
1.504,1.0115524447197437
1.506,1.0302912546186629
1.508,0.7373693873501292
1.51,0.9033466291201346
1.512,0.31906980978726424
1.514,0.44097575484766754
1.516,0.33900469599087685
1.518,0.22429184514826989
1.52,0.061047425357522736
1.522,-0.2602903086003525
1.524,0.059261255556993284
1.526,-0.20774862265309113
1.528,-0.3773509384231628
1.53,-0.06113384021643306
1.532,-0.1016614035710044
1.534,-0.17567335153119185
1.536,-0.21625382839442242
1.538,-0.24752555667605075
1.54,0.015062132525921411
1.542,-0.0635269699163724
1.544,0.08927076127170966
1.546,-0.03892859871342464
1.548,0.021294272779660214
1.55,0.0669460851795743
1.552,-0.014197096642590673
1.554,0.10099994935321385
1.556,-0.09457688405373399
1.558,0.09000138077215859
1.56,0.08781194158944448
1.562,-0.04301845708026777
1.564,-0.02098229338772384
1.566,0.059699851390409786
1.568,0.04976021038684973
1.57,0.05279983386206712
1.572,0.04455353888617863
1.574,0.10801704939238417
1.576,0.036510673737461606
1.578,0.18725330903585805
1.58,0.012399269217652826
1.582,0.06123479386459136
1.584,-0.07129342479753592
1.586,-0.07020134111806337
1.588,0.03712020689543217
1.59,0.061674683016071506
1.592,-0.10005575004468549
1.594,0.05926859728546833
1.596,0.14882315772187554
1.598,-0.1721209607641429
1.6,0.0038687403055063345
1.602,-0.15042220799884523
1.604,-0.02565353298780863
1.606,0.021030178976583238
1.608,0.08617995003906134
1.61,0.05048291440580606
1.612,0.1113055680601461
1.614,0.1340205435589511
1.616,0.06313712640309625
1.618,-0.019701648951419348
1.62,-0.1139089784966858
1.622,0.10830461429264375
1.624,0.11873266841481392
1.6260000000000001,-0.08694682076066965
1.6280000000000001,0.10122326078500146
1.6300000000000001,0.12473596236197429
1.6320000000000001,-0.09677626686066489
1.6340000000000001,0.09042888935918394
1.6360000000000001,0.21011667357545039
1.6380000000000001,0.19896441486213107
1.6400000000000001,-0.006913905339384019
1.6420000000000001,0.14064346937383798
1.6440000000000001,0.2832199989238288
1.6460000000000001,0.19357758790655813
1.6480000000000001,0.16552125660077147
1.6500000000000001,0.04834658092966487
1.6520000000000001,0.01315286749054223
1.6540000000000001,0.3093609585906882
1.6560000000000001,0.07194735043324435
1.6580000000000001,0.09224085645446244
1.6600000000000001,0.19587797950010022
1.6620000000000001,0.16107131323425078
1.6640000000000001,0.28931432535804713
1.666,0.11271262047398789
1.668,0.20616104774064836
1.67,0.19679551887607225
1.672,0.21107835172355016
1.674,0.4113597459532873
1.676,0.30525199248657925
1.678,0.2797106024411542
1.68,0.17338252718321387
1.682,0.3226135379684025
1.684,0.33289381041092425
1.686,0.24272398382522176
1.688,0.3616720889248782
1.69,0.3194314856564585
1.692,0.31432601600433396
1.694,0.3999753359633667
1.696,0.2784280302307037
1.698,0.3663561671800659
1.7,0.365953324765976
1.702,0.4659415759322152
1.704,0.39581640216057234
1.706,0.3429837808778199
1.708,0.30736025462137395
1.71,0.42181668743433787
1.712,0.4573487342412649
1.714,0.23083714929011806
1.716,0.3345848942092631
1.718,0.32149405720559043
1.72,0.33060305584900296
1.722,0.36437793082478653
1.724,0.4475144082954624
1.726,0.4153003753172898
1.728,0.3575019526029449
1.73,0.07528712596869169
1.732,0.04374731596355888
1.734,0.48116915960177387
1.736,0.208949998731876
1.738,0.2851019544219951
1.74,0.1669061674327983
1.742,0.28433239481970585
1.744,0.17452031419848948
1.746,0.18021640214369164
1.748,0.1832034635017872
1.75,0.36220014316370786
1.752,-0.041230112103513794
1.754,0.34263420462254734
1.756,0.06058188394406798
1.758,0.029838696912037374
1.76,0.18879838728051918
1.762,0.1263937714584649
1.764,0.10296484956932081
1.766,0.14295968291811026
1.768,0.18327177942791983
1.77,0.2944521355013429
1.772,0.02840749727512703
1.774,-0.027839854267598857
1.776,0.030494200239302584
1.778,-0.031447992205944214
1.78,0.11253364686770312
1.782,0.027670933023734287
1.784,-0.07383816888641587
1.786,0.11676297924009585
1.788,0.05676101790731681
1.79,-0.0010140720663675377
1.792,0.01631678265727008
1.794,0.04622211064563653
1.796,-0.08701903099794142
1.798,-0.02430460308228995
1.8,0.10648635258582125
1.802,0.03859483423243411
1.804,-0.05469059198593755
1.806,-0.06350140087555399
1.808,0.1210938078205501
1.81,0.03666379654220454
1.812,-0.09812737006996602
1.814,-0.024605819998095253
1.816,0.12031703214517046
1.818,0.06608796809051921
1.82,0.059266022566746464
1.822,-0.15195570057675772
1.824,0.17226121391068228
1.826,-0.1331062070604236
1.828,-0.15209915332676063
1.83,-0.19128426159090295
1.832,-0.033144102375821785
1.834,0.041908921834667635
1.836,-0.034466733698718596
1.838,-0.13875574864360085
1.84,0.1032026435125568
1.842,0.10411121753666629
1.844,-0.06833525346073373
1.846,0.13251240311990722
1.848,0.13855095525617686
1.85,0.05028870075659381
1.852,0.00226931875886506
1.854,-0.051187196708493754
1.856,0.011608263621908059
1.858,0.08513965810961385
1.86,-0.0014323723113002958
1.862,0.10234843640561449
1.864,-0.02280976705638938
1.866,0.1063358764190059
1.868,0.10878196580365652
1.87,-0.07183545314699892
1.872,0.24868440637737632
1.874,0.07446308880684675
1.8760000000000001,-0.09962698172632439
1.8780000000000001,0.027992090107856853
1.8800000000000001,-0.13597225410112213
1.8820000000000001,0.14499468266952115
1.8840000000000001,-0.06823458721445726
1.8860000000000001,-0.06945962754220593
1.8880000000000001,0.04234532021718205
1.8900000000000001,0.14085309898028622
1.8920000000000001,0.09451025925587561
1.8940000000000001,-0.04076629126824887
1.8960000000000001,0.03594489459350604
1.8980000000000001,0.019962772406060272
1.9000000000000001,0.014316957739566595
1.9020000000000001,-0.04310576889370873
1.9040000000000001,-0.036370570631643936
1.9060000000000001,0.011145063169199125
1.9080000000000001,0.08984474796267573
1.9100000000000001,-0.09890570566364532
1.9120000000000001,-0.06225071484240672
1.9140000000000001,-0.012939529814602455
1.9160000000000001,0.015174753893250292
1.9180000000000001,-0.058941912651522724
1.92,0.10502898446319082
1.922,0.0009963583568702126
1.924,0.04847926818788074
1.926,0.07231100299602894
1.928,0.15950028876030284
1.93,-0.049967329500071433
1.932,-0.09049379652944677
1.934,-0.042158470642019816
1.936,0.19053356100047475
1.938,0.017667136661930767
1.94,-0.1383389147225529
1.942,-0.01854999419346083
1.944,-0.18414226121977054
1.946,0.04024149402329587
1.948,-0.07004873712215832
1.95,-0.29824749641969633
1.952,-0.13011379632519907
1.954,-0.010046475829729276
1.956,-0.13479446746384785
1.958,0.10730016360727687
1.96,-0.09327710963127578
1.962,0.09602379095314054
1.964,0.3895289507586635
1.966,0.23469552105321226
1.968,-0.18587105131122034
1.97,0.09857050272349638
1.972,0.2344815890117459
1.974,0.10372640075576685
1.976,-0.015252254916761025
1.978,-0.06268454387762981
1.98,0.06326459822394455
1.982,0.1441755610578967
1.984,-0.054502011887968015
1.986,0.07419530158848384
1.988,0.051150563531504226
